"","plz_code","ZIP_3","ZIP3_ID"
"26992","56182","561",382
"26993","56322","563",354
"26994","26670","266",788
"26995","59077","590",227
"26996","79238","792",502
"26997","49586","495",643
"26998","56377","563",354
"26999","55624","556",430
"27000","44894","448",417
"27001","53804","538",335
"27002","56295","562",365
"27003","58313","583",109
"27004","53577","535",345
"27005","55619","556",429
"27006","51145","511",1096
"27007","66606","666",249
"27008","66564","665",250
"27009","56812","568",425
"27010","42279","422",232
"27011","48488","484",197
"27012","42897","428",274
"27013","65614","656",377
"27014","59505","595",221
"27015","26939","269",781
"27016","95145","951",93
"27017","08538","085",730
"27018","92700","927",835
"27019","19386","193",763
"27020","93352","933",51
"27021","18109","181",701
"27022","95199","951",93
"27023","84061","840",49
"27024","08529","085",730
"27025","93093","930",28
"27026","08645","086",729
"27027","08428","084",731
"27028","92648","926",843
"27029","93104","931",55
"27030","08496","084",731
"27031","84152","841",45
"27032","83224","832",135
"27033","84562","845",80
"27034","18375","183",697
"27035","08134","081",737
"27036","84577","845",79
"27037","09356","093",1126
"27038","94372","943",26
"27039","84552","845",79
"27040","94366","943",26
"27041","04889","048",858
"27042","84378","843",83
"27043","83416","834",132
"27044","04746","047",859
"27045","14621","146",774
"27046","09488","094",1123
"27047","14471","144",777
"27048","94255","942",27
"27049","93462","934",50
"27050","94166","941",1171
"27051","04749","047",859
"27052","17089","170",723
"27053","17033","170",723
"27054","94072","940",1176
"27055","13507","135",820
"27056","09634","096",1116
"27057","01665","016",806
"27058","94160","941",1175
"27059","91238","912",897
"27060","92339","923",851
"27061","82061","820",1167
"27062","82049","820",1167
"27063","07366","073",747
"27064","95356","953",156
"27065","93349","933",51
"27066","95502","955",148
"27067","06636","066",682
"27068","95509","955",148
"27069","83666","836",129
"27070","85649","856",1052
"27071","83627","836",129
"27072","95519","955",149
"27073","18236","182",698
"27074","06193","061",692
"27075","07927","079",739
"27076","06255","062",690
"27077","93326","933",51
"27078","07639","076",744
"27079","07586","075",745
"27080","83052","830",87
"27081","17291","172",721
"27082","15711","157",912
"27083","01458","014",809
"27084","15864","158",910
"27085","17326","173",718
"27086","02742","027",768
"27087","55494","554",435
"27088","67748","677",449
"27089","79346","793",501
"27090","79112","791",506
"27091","67699","676",451
"27092","59067","590",227
"27093","79244","792",502
"27094","77955","779",390
"27095","79276","792",502
"27096","41179","411",285
"27097","66706","667",305
"27098","47661","476",210
"27099","50181","501",928
"27100","46487","464",94
"27101","52391","523",1023
"27102","41569","415",321
"27103","48691","486",193
"27104","66809","668",301
"27105","54534","545",234
"27106","50859","508",956
"27107","50858","508",956
"27108","40595","405",1066
"27109","46284","462",98
"27110","42699","426",280
"27111","66121","661",260
"27112","56746","567",348
"27113","53343","533",292
"27114","51688","516",1140
"27115","53809","538",335
"27116","56588","565",350
"27117","66892","668",303
"27118","26607","266",788
"27119","53842","538",334
"27120","42117","421",233
"27121","55768","557",514
"27122","42369","423",230
"27123","45657","456",153
"27124","45739","457",144
"27125","42289","422",232
"27126","53619","536",341
"27127","49770","497",641
"27128","39359","393",708
"27129","86919","869",980
"27130","82449","824",13
"27131","82407","824",16
"27132","90482","904",760
"27133","96515","965",88
"27134","38828","388",606
"27135","90473","904",760
"27136","96524","965",88
"27137","90542","905",758
"27138","86571","865",996
"27139","86561","865",996
"27140","85117","851",1005
"27141","91286","912",897
"27142","79802","798",485
"27143","64579","645",1101
"27144","27572","275",922
"27145","34508","345",408
"27146","78609","786",262
"27147","69502","695",173
"27148","69190","691",186
"27149","63329","633",1103
"27150","27751","277",919
"27151","75228","752",1124
"27152","64287","642",1037
"27153","78549","785",265
"27154","32105","321",628
"27155","21765","217",525
"27156","69518","695",173
"27157","75057","750",1131
"27158","71134","711",126
"27159","75395","753",1121
"27160","72149","721",34
"27161","27432","274",923
"27162","25813","258",830
"27163","74363","743",929
"27164","70839","708",1
"27165","63814","638",1157
"27166","27446","274",923
"27167","74226","742",932
"27168","31707","317",670
"27169","71144","711",127
"27170","25876","258",830
"27171","34311","343",410
"27172","72667","726",67
"27173","63933","639",1151
"27174","72800","728",63
"27175","72585","725",70
"27176","63872","638",1156
"27177","63846","638",1156
"27178","72661","726",67
"27179","34281","342",419
"27180","72581","725",70
"27181","71570","715",118
"27182","97834","978",1077
"27183","21647","216",528
"27184","36282","362",560
"27185","24790","247",534
"27186","97769","977",1079
"27187","97780","977",1079
"27188","97776","977",1079
"27189","24796","247",534
"27190","24632","246",536
"27191","21256","212",487
"27192","74572","745",969
"27193","36169","361",561
"27194","97450","974",1018
"27195","29352","293",727
"27196","97659","976",1082
"27197","87561","875",1135
"27198","73463","734",1042
"27199","91608","916",883
"27200","73441","734",1042
"27201","21358","213",478
"27202","91596","915",889
"27203","21481","214",475
"27204","29525","295",725
"27205","86473","864",943
"27206","29399","293",727
"27207","38835","388",606
"27208","29591","295",725
"27209","23611","236",568
"27210","87672","876",1166
"27211","23564","235",569
"27212","86199","861",953
"27213","86944","869",980
"27214","90513","905",756
"27215","82488","824",13
"27216","99631","996",1141
"27217","39356","393",708
"27218","07426","074",746
"27219","99096","990",1158
"27220","77886","778",392
"27221","77728","777",397
"27222","49214","492",651
"27223","57339","573",169
"27224","78098","780",277
"27225","76767","767",1111
"27226","67361","673",463
"27227","76461","764",1045
"27228","33449","334",503
"27229","32351","323",626
"27230","67376","673",463
"27231","79780","797",488
"27232","67547","675",455
"27233","65439","654",308
"27234","64560","645",1101
"27235","77948","779",390
"27236","56414","564",352
"27237","79252","792",502
"27238","26452","264",792
"27239","57076","570",172
"27240","65399","653",309
"27241","49086","490",658
"27242","36381","363",559
"27243","72587","725",70
"27244","73614","736",1039
"27245","25358","253",850
"27246","73275","732",971
"27247","21640","216",528
"27248","73660","736",1039
"27249","73655","736",1039
"27250","73099","730",979
"27251","37633","376",631
"27252","29699","296",724
"27253","24891","248",531
"27254","21255","212",487
"27255","24808","248",531
"27256","92263","922",852
"27257","39261","392",711
"27258","07549","075",745
"27259","08525","085",730
"27260","92706","927",835
"27261","84186","841",45
"27262","18146","181",701
"27263","93149","931",53
"27264","83122","831",84
"27265","84144","841",45
"27266","08499","084",731
"27267","08223","082",735
"27268","84100","841",45
"27269","95671","956",143
"27270","84183","841",45
"27271","04600","046",860
"27272","94369","943",26
"27273","94339","943",26
"27274","83342","833",133
"27275","83339","833",133
"27276","93489","934",50
"27277","17139","171",722
"27278","94360","943",26
"27279","08280","082",736
"27280","94569","945",21
"27281","83451","834",132
"27282","09119","091",1132
"27283","94554","945",21
"27284","09477","094",1123
"27285","14943","149",770
"27286","13591","135",820
"27287","94252","942",27
"27288","01683","016",806
"27289","13629","136",819
"27290","09629","096",1116
"27291","61250","612",1030
"27292","76228","762",1048
"27293","76229","762",1048
"27294","64653","646",1100
"27295","60549","605",60
"27296","28816","288",894
"27297","35112","351",581
"27298","75399","753",1121
"27299","35066","350",587
"27300","72184","721",33
"27301","75249","752",1124
"27302","78259","782",270
"27303","69483","694",178
"27304","78585","785",265
"27305","74933","749",964
"27306","35325","353",578
"27307","78343","783",267
"27308","74389","743",929
"27309","25693","256",845
"27310","88605","886",1064
"27311","72147","721",35
"27312","31619","316",677
"27313","64754","647",1099
"27314","72127","721",36
"27315","31708","317",670
"27316","31693","316",675
"27317","25878","258",830
"27318","34599","345",407
"27319","70619","706",7
"27320","74360","743",929
"27321","74861","748",966
"27322","63599","635",1163
"27323","25594","255",846
"27324","73732","737",1038
"27325","72669","726",67
"27326","88677","886",1064
"27327","71384","713",122
"27328","71404","714",121
"27329","37697","376",631
"27330","88289","882",1078
"27331","31073","310",663
"27332","97237","972",1020
"27333","30177","301",596
"27334","24360","243",546
"27335","97261","972",1020
"27336","73486","734",1042
"27337","97222","972",1020
"27338","97285","972",1020
"27339","89185","891",332
"27340","97078","970",1024
"27341","99837","998",1169
"27342","97076","970",1024
"27343","89183","891",332
"27344","97230","972",1020
"27345","89269","892",327
"27346","97729","977",1079
"27347","21388","213",478
"27348","91587","915",891
"27349","89284","892",327
"27350","37339","373",635
"27351","97346","973",1019
"27352","38678","386",610
"27353","87755","877",1165
"27354","97447","974",1018
"27355","22965","229",453
"27356","87776","877",1165
"27357","97488","974",1018
"27358","97503","975",1085
"27359","91598","915",889
"27360","87769","877",1165
"27361","29393","293",727
"27362","21483","214",475
"27363","91572","915",889
"27364","97528","975",1093
"27365","98553","985",959
"27366","87656","876",1166
"27367","96193","961",58
"27368","23562","235",569
"27369","86709","867",987
"27370","23683","236",568
"27371","96120","961",58
"27372","96135","961",58
"27373","96103","961",58
"27374","90587","905",756
"27375","96274","962",57
"27376","86978","869",980
"27377","82467","824",13
"27378","86153","861",953
"27379","23942","239",589
"27380","38379","383",616
"27381","90547","905",756
"27382","86438","864",945
"27383","86935","869",980
"27384","99195","991",1154
"27385","82297","822",19
"27386","86922","869",980
"27387","41749","417",314
"27388","41065","410",286
"27389","41363","413",282
"27390","47802","478",208
"27391","54585","545",235
"27392","47809","478",208
"27393","54343","543",245
"27394","54341","543",245
"27395","47057","470",217
"27396","46049","460",100
"27397","54524","545",234
"27398","45473","454",157
"27399","42697","426",280
"27400","51061","510",1097
"27401","66125","661",260
"27402","48527","485",196
"27403","53508","535",343
"27404","51109","511",1096
"27405","34246","342",420
"27406","24944","249",564
"27407","24975","249",564
"27408","74535","745",969
"27409","25593","255",846
"27410","97737","977",1079
"27411","97944","979",1072
"27412","74420","744",970
"27413","37216","372",636
"27414","95488","954",154
"27415","19300","193",762
"27416","81241","812",44
"27417","39326","393",708
"27418","95131","951",93
"27419","19089","190",766
"27420","81547","815",41
"27421","81549","815",41
"27422","06628","066",681
"27423","83607","836",129
"27424","85774","857",1049
"27425","81739","817",32
"27426","92655","926",841
"27427","83707","837",128
"27428","06249","062",690
"27429","93176","931",53
"27430","92284","922",852
"27431","85604","856",1052
"27432","39596","395",705
"27433","57635","576",161
"27434","44263","442",339
"27435","49774","497",641
"27436","66919","669",296
"27437","57258","572",171
"27438","79350","793",501
"27439","67814","678",518
"27440","77836","778",392
"27441","57299","572",170
"27442","65623","656",373
"27443","65345","653",309
"27444","26386","263",797
"27445","58540","585",105
"27446","79295","792",502
"27447","67718","677",446
"27448","77975","779",390
"27449","79232","792",502
"27450","59065","590",227
"27451","57482","574",168
"27452","65552","655",307
"27453","79871","798",482
"27454","35686","356",572
"27455","72270","722",76
"27456","65529","655",307
"27457","67240","672",469
"27458","76351","763",1047
"27459","76133","761",1056
"27460","51469","514",1146
"27461","48465","484",197
"27462","42111","421",233
"27463","66540","665",250
"27464","42119","421",233
"27465","26907","269",780
"27466","53639","536",341
"27467","42287","422",232
"27468","56821","568",425
"27469","53579","535",345
